Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
26-05-2023,152794,Male,26,Married,North Dakota,Platinum,Unemployment,Card,,857.01
27-05-2023,152795,Female,67,Single,Ohio,Missing,Employees,Other,1,2898.65
28-05-2023,152796,Male,56,Single,Washington,Basic,Employees,PayPal,0,1096.02
29-05-2023,152797,Male,78,Single,Pennsylvania,Gold,Employees,Other,1,2477.3
30-05-2023,152798,Female,74,Married,Montana,Basic,workers,Card,0,1297.82
31-05-2023,152799,Female,15,Married,Michigan,Platinum,Employees,Card,1,2707.13
01-06-2023,152800,Female,32,Married,Missouri,Gold,Employees,Other,0,1410.48
02-06-2023,152801,Female,24,Married,Texas,Missing,workers,PayPal,0,1779.77
03-06-2023,152802,Female,25,Married,Nevada,Basic,self-employed,PayPal,1,749.03
04-06-2023,152803,Male,38,Married,Illinois,Silver,Unemployment,Other,1,2791.22
05-06-2023,152804,Male,36,Single,Nevada,Silver,Unemployment,Other,1,695.22
06-06-2023,152805,Male,48,Single,Arkansas,Basic,Employees,Other,1,2436.03
07-06-2023,152806,Female,53,Single,Michigan,Basic,Employees,Other,1,1332.48
08-06-2023,152807,Male,48,Single,Delaware,Gold,workers,PayPal,0,260.49
09-06-2023,152808,Female,35,Married,Georgia,Missing,Employees,PayPal,0,27
10-06-2023,152809,Female,20,Single,Nebraska,Basic,Employees,Card,0,1446.68
11-06-2023,152810,Female,42,Married,South Carolina,Basic,Employees,Other,0,1406.11
12-06-2023,152811,Male,39,Married,Wisconsin,Basic,self-employed,Card,1,179.72
13-06-2023,152812,Female,21,Married,Connecticut,Gold,,PayPal,1,477.07
14-06-2023,152813,Male,45,Married,Indiana,Basic,Employees,Card,0,2047.61
15-06-2023,152814,Female,71,Single,New Hampshire,Missing,Employees,Card,,190.53
16-06-2023,152815,Female,51,Single,Oklahoma,Platinum,Employees,PayPal,1,1261.34
17-06-2023,152816,Female,59,Single,Massachusetts,Basic,Employees,Other,0,1247.08
18-06-2023,152817,Female,26,Single,Maine,Silver,self-employed,PayPal,1,1156.49
19-06-2023,152818,Female,51,Married,Kansas,Platinum,workers,PayPal,1,1242.69
20-06-2023,152819,Female,55,Single,Virginia,Basic,Employees,Card,1,1709.49
21-06-2023,152820,Female,19,Married,Utah,Silver,Employees,PayPal,1,1470.07
22-06-2023,152821,Female,76,Single,Oklahoma,Silver,workers,Other,1,
23-06-2023,152822,Female,78,Single,Tennessee,Basic,workers,PayPal,1,86.13
24-06-2023,152823,Male,26,Married,Montana,Basic,workers,Other,1,1938.9
25-06-2023,152824,Female,40,Married,Arkansas,Basic,Employees,Card,1,956.22
26-06-2023,152825,Male,34,Single,New Mexico,Gold,workers,PayPal,0,2943.23
27-06-2023,152826,Female,40,Married,California,Gold,workers,Card,,1895.05
28-06-2023,152827,Female,28,Single,Alabama,Gold,Employees,PayPal,0,1706.13
29-06-2023,152828,Female,49,Married,Kentucky,Silver,Employees,Card,0,1244.44
30-06-2023,152829,Male,75,Married,New Hampshire,Silver,Employees,PayPal,1,879.69
01-07-2023,152830,Male,38,Single,Florida,Silver,Unemployment,Card,1,592.18
02-07-2023,152831,Female,53,Married,Utah,Silver,Employees,Card,1,
03-07-2023,152832,Male,31,Single,Oklahoma,Platinum,workers,Card,1,2453.53
04-07-2023,152833,Female,48,Married,Georgia,Basic,Unemployment,PayPal,1,
05-07-2023,152834,,46,Married,Virginia,Basic,workers,Card,0,2621.11
06-07-2023,152835,Male,76,Single,Wyoming,Platinum,Employees,PayPal,1,1734.75
07-07-2023,152836,Female,70,Married,New York,Basic,self-employed,PayPal,,1631.46
08-07-2023,152837,Male,62,Single,Massachusetts,Basic,Unemployment,PayPal,1,909.53
09-07-2023,152838,Male,57,Married,Montana,Platinum,Employees,Card,0,1359.64
10-07-2023,152839,Female,69,Single,Georgia,Missing,Employees,PayPal,1,610.43
11-07-2023,152840,Female,39,Single,Illinois,Missing,workers,Card,0,1007.89
12-07-2023,152841,Male,58,Married,Connecticut,Basic,Unemployment,Other,1,2455.55
13-07-2023,152842,Female,32,Married,New York,Gold,Employees,PayPal,,270.43
14-07-2023,152843,Male,46,Married,Pennsylvania,Silver,workers,PayPal,1,
15-07-2023,152844,Female,55,Married,Hawaii,Silver,Employees,Other,0,
16-07-2023,152845,Male,51,Single,Massachusetts,Basic,Employees,PayPal,1,1515.2
17-07-2023,152846,Female,50,Single,Vermont,Basic,workers,Other,1,927.66
18-07-2023,152847,Female,47,Married,Illinois,Basic,self-employed,Card,0,831.81
19-07-2023,152848,Female,65,Married,Arkansas,Missing,,PayPal,0,1928.1
20-07-2023,152849,Male,56,Single,Idaho,Silver,self-employed,PayPal,1,142.06
21-07-2023,152850,Male,76,Married,Arkansas,Platinum,Unemployment,PayPal,0,775.85
22-07-2023,152851,Male,46,Single,Wisconsin,Silver,workers,Other,,
23-07-2023,152852,Female,37,Married,Missouri,Platinum,workers,Card,,1319.68
24-07-2023,152853,Female,18,Married,Missouri,Silver,Employees,PayPal,1,1746.45
25-07-2023,152854,Female,68,Single,Arkansas,Basic,Employees,Other,1,569.55
26-07-2023,152855,Male,72,Single,Rhode Island,Basic,workers,Card,1,2727.77
27-07-2023,152856,Male,28,Married,Ohio,Platinum,self-employed,PayPal,,1500.3
28-07-2023,152857,Female,72,Single,Mississippi,Basic,Employees,Card,0,2859.19
29-07-2023,152858,Male,78,Single,Virginia,Basic,self-employed,Other,0,575.15
30-07-2023,152859,Male,42,Single,West Virginia,Gold,Employees,Other,1,532.06
31-07-2023,152860,Male,22,Single,Oregon,Basic,Employees,PayPal,0,432.25
01-08-2023,152861,Female,,Single,Arizona,Basic,Employees,Card,0,400.75
02-08-2023,152862,Female,70,Married,Iowa,Basic,workers,PayPal,1,1763.31
03-08-2023,152863,Female,54,Married,Georgia,Platinum,workers,PayPal,1,1285.09
04-08-2023,152864,Male,42,Married,Arizona,Platinum,self-employed,Card,1,932.8
05-08-2023,152865,Female,43,Married,South Dakota,Basic,Employees,Card,,2892.37
06-08-2023,152866,Female,48,Married,Alaska,Basic,Employees,PayPal,0,830.35
07-08-2023,152867,Female,31,Married,South Carolina,Basic,self-employed,Other,1,2778.69
08-08-2023,152868,Female,20,Single,North Carolina,Silver,workers,PayPal,1,2463.71
09-08-2023,152869,Male,63,Single,Michigan,Basic,self-employed,PayPal,1,2777.64
10-08-2023,152870,Male,24,Married,Missouri,Gold,Employees,Other,1,2977.78
11-08-2023,152871,Female,36,Married,New Jersey,Basic,self-employed,PayPal,0,1713.06
12-08-2023,152872,Female,73,Single,New Hampshire,Platinum,workers,Card,0,1480.73
13-08-2023,152873,Female,44,Married,Rhode Island,Silver,self-employed,Card,0,81.6
14-08-2023,152874,Female,48,Single,New Jersey,Missing,Unemployment,PayPal,0,1076.42
15-08-2023,152875,Male,42,Married,Alabama,Platinum,Unemployment,PayPal,,1757.22
16-08-2023,152876,Female,64,Married,New Jersey,Basic,workers,Card,0,1809.51
17-08-2023,152877,Female,26,Married,Nevada,Gold,Employees,PayPal,0,1594.05
18-08-2023,152878,Female,24,Married,Hawaii,Missing,Employees,Card,1,1399.66
19-08-2023,152879,Female,47,Single,Delaware,Silver,Employees,PayPal,0,2712.34
20-08-2023,152880,Male,41,Single,South Dakota,Gold,workers,Card,1,193.47
21-08-2023,152881,Male,35,Single,Montana,Silver,self-employed,Card,1,1912.21
22-08-2023,152882,Male,75,Single,South Carolina,Silver,Employees,PayPal,1,1813.83
23-08-2023,152883,Female,58,Married,South Dakota,Basic,Employees,Other,0,1257.05
24-08-2023,152884,Female,27,Single,Utah,Basic,Employees,Card,0,477.56
25-08-2023,152885,Female,30,Single,Vermont,Silver,workers,Card,1,684.07
26-08-2023,152886,Female,53,Single,Illinois,Silver,workers,PayPal,1,2498.29
27-08-2023,152887,Male,27,Married,North Carolina,Basic,Employees,PayPal,1,
28-08-2023,152888,Female,53,Single,Maine,Silver,Employees,PayPal,1,2807.19
29-08-2023,152889,Male,29,Single,Iowa,Silver,workers,PayPal,1,1399.61
30-08-2023,152890,Female,37,Single,Kentucky,Platinum,Unemployment,PayPal,,1572.17
31-08-2023,152891,Male,15,Married,Maryland,Basic,workers,Card,1,1622.68
01-09-2023,152892,Male,44,Married,Kentucky,Missing,Employees,PayPal,0,2620.07
02-09-2023,152893,Female,53,Married,Delaware,Silver,Employees,Card,1,1083.79
03-09-2023,152894,Male,46,Single,South Carolina,Platinum,Employees,PayPal,1,2047.83
04-09-2023,152895,Female,76,Married,Arizona,Basic,self-employed,PayPal,1,1858.94
05-09-2023,152896,Female,70,Married,New Hampshire,Missing,self-employed,Other,1,1194.36
06-09-2023,152897,Female,37,Married,Delaware,Platinum,self-employed,PayPal,0,924.05
07-09-2023,152898,Male,27,Married,Illinois,Missing,self-employed,PayPal,0,1020.51
08-09-2023,152899,Female,46,Married,New York,Platinum,Employees,Card,1,
09-09-2023,152900,Female,65,Married,Delaware,Basic,self-employed,Other,0,1923.68
10-09-2023,152901,Female,39,Married,Florida,Platinum,Unemployment,PayPal,1,515.31
11-09-2023,152902,Male,72,Single,Maryland,Gold,workers,Card,1,
12-09-2023,152903,Male,42,Single,Kansas,Basic,Unemployment,PayPal,1,611.85
13-09-2023,152904,Female,25,Married,Michigan,Basic,Employees,PayPal,0,
14-09-2023,152905,Male,41,Married,North Dakota,Platinum,self-employed,PayPal,1,1258.21
15-09-2023,152906,Female,57,Married,Delaware,Basic,Employees,Other,1,1613.7
16-09-2023,152907,Female,22,Single,Washington,Basic,Employees,Other,1,1025.38
17-09-2023,152908,Male,40,Single,Vermont,Basic,Employees,PayPal,1,2447.15
18-09-2023,152909,Female,49,Married,Delaware,Platinum,Employees,Other,1,757.25
19-09-2023,152910,Male,44,Married,Massachusetts,Basic,Unemployment,Card,0,
20-09-2023,152911,Male,18,Single,Washington,Basic,workers,Card,1,
21-09-2023,152912,Female,51,Married,Wisconsin,Basic,Employees,Card,1,691.88
22-09-2023,152913,Male,34,Single,Delaware,Basic,Employees,Other,0,1086.39
23-09-2023,152914,Male,35,Married,Wyoming,Silver,Unemployment,Other,1,1281.02
24-09-2023,152915,Female,54,Married,Maryland,Basic,Unemployment,PayPal,0,2837.11
25-09-2023,152916,Male,20,Married,Alaska,Basic,Employees,Other,1,956.47
26-09-2023,152917,Male,28,Married,North Dakota,Gold,workers,PayPal,1,1169.07
27-09-2023,152918,Female,57,Married,California,Silver,Employees,Other,1,909.76
28-09-2023,152919,Male,47,Married,North Dakota,Missing,workers,PayPal,1,2488.07
29-09-2023,152920,Male,35,Married,New Jersey,Missing,Employees,Card,1,2502.4
30-09-2023,152921,Male,24,Married,South Dakota,Silver,self-employed,PayPal,0,2450.77
01-10-2023,152922,Male,55,Married,Michigan,Basic,workers,Card,,1596.82
02-10-2023,152923,Female,21,Married,Pennsylvania,Platinum,self-employed,PayPal,1,1738.33
03-10-2023,152924,Female,49,Single,South Dakota,Basic,self-employed,Card,0,2716.49
04-10-2023,152925,Male,61,Married,Connecticut,Platinum,workers,Card,0,1399.42
05-10-2023,152926,Male,46,Married,Maine,Basic,workers,PayPal,0,865.54
06-10-2023,152927,Male,54,Married,Georgia,Basic,Employees,Other,1,
07-10-2023,152928,Female,28,Married,Louisiana,Platinum,workers,PayPal,1,2045.09
08-10-2023,152929,Male,49,Married,West Virginia,Gold,self-employed,Card,1,1220.29
09-10-2023,152930,Male,54,Married,Wisconsin,Gold,Employees,PayPal,,1733
10-10-2023,152931,Female,29,Married,Missouri,Basic,workers,PayPal,1,
11-10-2023,152932,Female,15,Married,Connecticut,Basic,self-employed,PayPal,1,297.52
12-10-2023,152933,Male,71,Married,Iowa,Basic,workers,Other,0,1909.8
13-10-2023,152934,Female,22,Married,Massachusetts,Basic,workers,Other,1,2037.06
14-10-2023,152935,Female,26,Married,New Hampshire,Silver,self-employed,Other,0,1131.36
15-10-2023,152936,Male,78,Married,Colorado,Basic,Employees,Other,0,1018.32
16-10-2023,152937,Female,22,Married,Arkansas,Silver,self-employed,Other,1,632.71
17-10-2023,152938,Male,48,Married,Connecticut,Missing,Unemployment,PayPal,1,1133.85
18-10-2023,152939,Female,37,Single,Kentucky,Basic,workers,PayPal,1,2059.67
19-10-2023,152940,Female,40,Married,Virginia,Platinum,workers,Card,1,2060.98
20-10-2023,152941,Female,42,Married,Iowa,Silver,workers,Card,0,
21-10-2023,152942,Female,50,Married,Mississippi,Basic,self-employed,Other,0,2073.99
22-10-2023,152943,Male,18,Married,Mississippi,Platinum,self-employed,Other,0,723.41
23-10-2023,152944,Male,16,Single,Alaska,Basic,Employees,Other,1,2450.39
24-10-2023,152945,Female,71,Single,Missouri,Basic,workers,PayPal,0,2471.27
25-10-2023,152946,Male,30,Single,South Carolina,Silver,workers,Card,1,617.17
26-10-2023,152947,Male,78,Single,Massachusetts,Silver,Employees,Other,1,938.46
27-10-2023,152948,Male,27,Married,Mississippi,Platinum,workers,PayPal,1,1092.08
28-10-2023,152949,Female,67,Single,Hawaii,Basic,self-employed,PayPal,1,102.33
29-10-2023,152950,Male,45,Married,Illinois,Gold,Employees,Other,1,828.31
30-10-2023,152951,Female,72,Married,Montana,Gold,workers,Other,1,2536.61
31-10-2023,152952,Male,77,Single,Wisconsin,Platinum,workers,Card,,1160.23
01-11-2023,152953,Female,74,Married,Alaska,Basic,Employees,Card,1,141.5
02-11-2023,152954,Male,61,Single,New Mexico,Silver,workers,Other,1,1844.52
03-11-2023,152955,Female,35,Married,Iowa,Gold,Employees,PayPal,1,891.61
04-11-2023,152956,Male,54,Single,North Carolina,Platinum,Employees,PayPal,,1603.25
05-11-2023,152957,Male,30,Single,Kansas,Basic,self-employed,Card,,1452.53
06-11-2023,152958,Female,35,Single,Mississippi,Silver,Employees,Card,1,2514.29
07-11-2023,152959,Female,26,Single,Indiana,Platinum,Employees,Other,1,378.51
08-11-2023,152960,Female,46,Married,Kansas,Basic,Employees,Card,1,
09-11-2023,152961,Female,65,Married,Wisconsin,Silver,workers,PayPal,1,218.78
10-11-2023,152962,Male,45,Single,Arkansas,Gold,Employees,PayPal,1,1762.76
11-11-2023,152963,Male,34,Single,Alaska,Basic,workers,PayPal,0,867.14
12-11-2023,152964,Male,53,Married,Oklahoma,Gold,Employees,Card,1,
13-11-2023,152965,Male,32,Single,New Hampshire,Basic,Employees,PayPal,0,2609.52
14-11-2023,152966,Male,41,Single,South Dakota,Platinum,self-employed,Card,1,1892.34
15-11-2023,152967,Male,27,Married,North Dakota,Basic,workers,Card,0,2685.55
16-11-2023,152968,Female,35,Single,Minnesota,Platinum,workers,PayPal,1,1212.74
17-11-2023,152969,Male,51,Married,South Carolina,Basic,workers,Card,1,495.37
18-11-2023,152970,Female,34,Single,Massachusetts,Basic,workers,Card,0,417.77
19-11-2023,152971,Male,30,Single,Colorado,Basic,self-employed,PayPal,0,772.82
20-11-2023,152972,Male,21,Single,Rhode Island,Silver,self-employed,Card,1,277.8
21-11-2023,152973,Male,77,Married,Oregon,Missing,workers,Card,0,1449.98
22-11-2023,152974,Male,31,Married,California,Silver,Employees,Other,1,550.23
23-11-2023,152975,Female,18,Single,Kansas,Silver,Employees,PayPal,0,2540.03
24-11-2023,152976,Male,30,Married,Idaho,Silver,self-employed,PayPal,1,1116.37
25-11-2023,152977,Female,36,Married,Wyoming,Silver,Employees,PayPal,1,698.92
26-11-2023,152978,Male,54,Married,Montana,Silver,workers,Card,1,1556.63
27-11-2023,152979,Female,38,Married,New Mexico,Silver,self-employed,PayPal,0,1119.32
28-11-2023,152980,Female,67,Married,Texas,Basic,workers,PayPal,1,1511.17
29-11-2023,152981,Male,44,Married,Indiana,Basic,self-employed,PayPal,1,
30-11-2023,152982,Female,52,Married,Washington,Silver,Employees,PayPal,1,2066.55
01-12-2023,152983,Male,55,Married,Colorado,Platinum,workers,PayPal,1,800.72
02-12-2023,152984,Female,39,Married,Kentucky,Basic,Employees,Other,,1335.46
03-12-2023,152985,Male,37,Single,West Virginia,Missing,workers,Card,0,488.18
04-12-2023,152986,Male,75,Single,Alaska,Basic,workers,Card,1,2497.31
05-12-2023,152987,Male,46,Married,Connecticut,Missing,Employees,Card,1,
06-12-2023,152988,Male,42,Married,Michigan,Basic,workers,PayPal,,474.06
07-12-2023,152989,Male,75,Married,Utah,Basic,self-employed,Other,,59.24
08-12-2023,152990,Male,56,Married,South Carolina,Platinum,Employees,PayPal,1,809.8
09-12-2023,152991,Male,18,Married,Florida,Platinum,Unemployment,Other,1,1692.57
10-12-2023,152992,Male,55,Single,Oregon,Platinum,Employees,PayPal,1,1930.6
11-12-2023,152993,Female,29,Single,California,Silver,workers,PayPal,1,1518.21
12-12-2023,152994,Male,66,Single,Florida,Basic,Employees,Card,0,355.09
13-12-2023,152995,Female,31,Single,Oregon,Basic,Employees,PayPal,1,578.93
14-12-2023,152996,Male,17,Single,Alaska,Silver,Employees,Other,1,2764.48
15-12-2023,152997,Female,68,Married,Iowa,Platinum,workers,PayPal,0,372.21
16-12-2023,152998,Male,75,Single,North Carolina,Missing,Employees,PayPal,0,199.61
17-12-2023,152999,Male,71,Married,Wyoming,Basic,Unemployment,PayPal,0,1647.3
18-12-2023,153000,Female,53,Married,North Dakota,Basic,Employees,Card,0,1734.42
19-12-2023,153001,Female,53,Married,Missouri,Gold,self-employed,Other,1,247.44
20-12-2023,153002,Female,54,Married,Ohio,Basic,Employees,PayPal,0,2539.28
21-12-2023,153003,Female,71,Single,Montana,Missing,Employees,Other,1,2940.18
22-12-2023,153004,Male,25,Married,Louisiana,Platinum,Employees,PayPal,1,1243.87
23-12-2023,153005,Male,30,Single,Arkansas,Silver,Unemployment,PayPal,1,1426.62
24-12-2023,153006,Female,77,Married,Nebraska,Basic,Employees,PayPal,0,2455.7
25-12-2023,153007,Male,35,Married,Wyoming,Basic,workers,Card,0,984.7
26-12-2023,153008,Male,52,Single,Alaska,Silver,Employees,PayPal,1,91.32
27-12-2023,153009,Female,65,Single,Connecticut,Gold,Employees,Card,1,2747.01
28-12-2023,153010,Female,56,Married,Alaska,Silver,workers,PayPal,0,462.96
29-12-2023,153011,Male,22,Married,Alabama,Missing,Employees,PayPal,0,350.72
30-12-2023,153012,Male,43,Single,Connecticut,Gold,self-employed,Other,,2927.9
31-12-2023,153013,Female,60,Married,Maine,Missing,workers,Card,0,2615.63
01-01-2024,153014,Female,59,Single,Colorado,Silver,self-employed,Other,0,2482.68
02-01-2024,153015,Female,16,Married,Vermont,Basic,workers,Other,0,2582.06
03-01-2024,153016,Female,76,Married,Mississippi,Basic,self-employed,Card,0,
04-01-2024,153017,Male,53,Single,Arkansas,Basic,Employees,PayPal,1,756.77
05-01-2024,153018,Male,24,Married,Oklahoma,Basic,Employees,Card,1,1760.72
06-01-2024,153019,Male,76,Married,Montana,Basic,Employees,Other,1,1079.16
07-01-2024,153020,Female,77,Married,Maryland,Platinum,workers,PayPal,1,2924.2
08-01-2024,153021,Male,,Single,Kentucky,Platinum,self-employed,Card,0,629.9
09-01-2024,153022,Female,21,Married,Alabama,Silver,Unemployment,Card,1,2749.37
10-01-2024,153023,Female,52,Married,South Dakota,Basic,workers,Card,1,1186.99
11-01-2024,153024,Male,29,Single,New Jersey,Basic,workers,PayPal,0,2483.15
12-01-2024,153025,Female,40,Married,Virginia,Platinum,Employees,Other,0,
13-01-2024,153026,Female,36,Married,Minnesota,Platinum,Unemployment,Other,1,1956.08
14-01-2024,153027,Female,35,Single,Nevada,Basic,self-employed,PayPal,1,2819.1
15-01-2024,153028,Female,63,Married,Arizona,Platinum,Employees,Other,1,104.94
16-01-2024,153029,Female,34,Married,Kentucky,Basic,workers,PayPal,1,520.58
17-01-2024,153030,Male,68,Married,Indiana,Basic,workers,Card,1,1836.9
18-01-2024,153031,Female,73,Single,Idaho,Basic,self-employed,Card,1,2816.59
19-01-2024,153032,Female,24,Married,Wyoming,Basic,Unemployment,PayPal,1,16.27
20-01-2024,153033,Female,77,Married,Arizona,Basic,Employees,Other,1,1036.59
21-01-2024,153034,Female,57,Married,New York,Basic,workers,Card,0,1890.94
22-01-2024,153035,Female,58,Married,West Virginia,Missing,self-employed,Other,0,1874.12
23-01-2024,153036,Male,40,Single,Colorado,Basic,workers,Other,1,
24-01-2024,153037,Female,73,Married,Mississippi,Basic,Employees,Card,0,431.2
25-01-2024,153038,Female,75,Married,Nevada,Platinum,Employees,Card,1,1644.28
26-01-2024,153039,Female,44,Single,Washington,Gold,workers,PayPal,1,242.71
27-01-2024,153040,Male,38,Married,Delaware,Platinum,workers,PayPal,1,352.53
28-01-2024,153041,Male,18,Married,Alabama,Silver,Employees,Other,0,
29-01-2024,153042,Male,31,Married,New Jersey,Platinum,Employees,Other,1,1902.13
30-01-2024,153043,Female,54,Single,Ohio,Gold,Employees,Card,0,869.32
31-01-2024,153044,Female,18,Married,Alabama,Silver,workers,PayPal,,2091.73
01-02-2024,153045,Female,24,Married,Wyoming,Silver,Employees,Card,0,385.6
02-02-2024,153046,Male,66,Married,Washington,Missing,Employees,PayPal,1,352.63
03-02-2024,153047,Female,77,Single,Connecticut,Platinum,Employees,PayPal,0,137.36
04-02-2024,153048,Female,69,Married,Washington,Platinum,Employees,Card,0,825.15
05-02-2024,153049,Female,42,Single,New Jersey,Basic,workers,Card,1,760.47
06-02-2024,153050,Male,20,Married,Kentucky,Platinum,Unemployment,PayPal,1,832.07
